"id","type","attributes","relationships","meta"
"1069685","attendee","{""pitch"":""We are an Agritech Startup Enabler on a mission to solve food security problems and food supply-chain bottlenecks."",""joined-at"":""2022-09-21T13:34:11.621Z"",""skip-networking"":false,""user-id"":""939552"",""bookmarked"":false}","{""user"":{""data"":{""id"":""939552"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6944496"",""type"":""selected-interest""},{""id"":""6944494"",""type"":""selected-interest""},{""id"":""6944493"",""type"":""selected-interest""},{""id"":""6944490"",""type"":""selected-interest""},{""id"":""6944489"",""type"":""selected-interest""},{""id"":""6944486"",""type"":""selected-interest""},{""id"":""6944484"",""type"":""selected-interest""},{""id"":""6944376"",""type"":""selected-interest""},{""id"":""6944372"",""type"":""selected-interest""},{""id"":""6944359"",""type"":""selected-interest""},{""id"":""6944339"",""type"":""selected-interest""},{""id"":""6944338"",""type"":""selected-interest""},{""id"":""6944322"",""type"":""selected-interest""},{""id"":""6944321"",""type"":""selected-interest""},{""id"":""6944317"",""type"":""selected-interest""},{""id"":""6944316"",""type"":""selected-interest""},{""id"":""6944314"",""type"":""selected-interest""},{""id"":""6944313"",""type"":""selected-interest""},{""id"":""6944304"",""type"":""selected-interest""},{""id"":""6944298"",""type"":""selected-interest""},{""id"":""6944297"",""type"":""selected-interest""},{""id"":""6944288"",""type"":""selected-interest""},{""id"":""6944286"",""type"":""selected-interest""},{""id"":""6944282"",""type"":""selected-interest""},{""id"":""6944272"",""type"":""selected-interest""},{""id"":""6944271"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1068804","attendee","{""pitch"":""Hi, I am from PR Newswire and we help to share your stories to the world!"",""joined-at"":""2022-09-21T10:37:01.574Z"",""skip-networking"":false,""user-id"":""938761"",""bookmarked"":false}","{""user"":{""data"":{""id"":""938761"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6936852"",""type"":""selected-interest""},{""id"":""6936846"",""type"":""selected-interest""},{""id"":""6936839"",""type"":""selected-interest""},{""id"":""6936836"",""type"":""selected-interest""},{""id"":""6936834"",""type"":""selected-interest""},{""id"":""6936831"",""type"":""selected-interest""},{""id"":""6936827"",""type"":""selected-interest""},{""id"":""6936815"",""type"":""selected-interest""},{""id"":""6936811"",""type"":""selected-interest""},{""id"":""6936802"",""type"":""selected-interest""},{""id"":""6936797"",""type"":""selected-interest""},{""id"":""6936792"",""type"":""selected-interest""},{""id"":""6936789"",""type"":""selected-interest""},{""id"":""6936783"",""type"":""selected-interest""},{""id"":""6936777"",""type"":""selected-interest""},{""id"":""6936766"",""type"":""selected-interest""},{""id"":""6936763"",""type"":""selected-interest""},{""id"":""6936756"",""type"":""selected-interest""},{""id"":""6936544"",""type"":""selected-interest""},{""id"":""6936542"",""type"":""selected-interest""},{""id"":""6936536"",""type"":""selected-interest""},{""id"":""6936535"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1068602","attendee","{""pitch"":""Hi! I am Connie Guo from Hong Kong Science Park (HKSTP) who's looking for highly potential tech startup to grow and thrive in Asia. We can provide R&D facilities/funding/biz matching opps/biz expansion support etc. Feel free to contact me via Connie.Guo@HKSTP.ORG thanks!"",""joined-at"":""2022-09-21T09:58:45.297Z"",""skip-networking"":false,""user-id"":""938581"",""bookmarked"":false}","{""user"":{""data"":{""id"":""938581"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6935345"",""type"":""selected-interest""},{""id"":""6935335"",""type"":""selected-interest""},{""id"":""6935327"",""type"":""selected-interest""},{""id"":""6935325"",""type"":""selected-interest""},{""id"":""6935316"",""type"":""selected-interest""},{""id"":""6935315"",""type"":""selected-interest""},{""id"":""6935307"",""type"":""selected-interest""},{""id"":""6935304"",""type"":""selected-interest""},{""id"":""6935280"",""type"":""selected-interest""},{""id"":""6935271"",""type"":""selected-interest""},{""id"":""6935260"",""type"":""selected-interest""},{""id"":""6935251"",""type"":""selected-interest""},{""id"":""6935216"",""type"":""selected-interest""},{""id"":""6935204"",""type"":""selected-interest""},{""id"":""6935194"",""type"":""selected-interest""},{""id"":""6935164"",""type"":""selected-interest""},{""id"":""6935121"",""type"":""selected-interest""},{""id"":""6935106"",""type"":""selected-interest""},{""id"":""6935101"",""type"":""selected-interest""},{""id"":""6935095"",""type"":""selected-interest""},{""id"":""6935084"",""type"":""selected-interest""},{""id"":""6935077"",""type"":""selected-interest""},{""id"":""6935072"",""type"":""selected-interest""},{""id"":""6935063"",""type"":""selected-interest""},{""id"":""6935060"",""type"":""selected-interest""},{""id"":""6935043"",""type"":""selected-interest""},{""id"":""6935027"",""type"":""selected-interest""},{""id"":""6935009"",""type"":""selected-interest""},{""id"":""6935007"",""type"":""selected-interest""},{""id"":""6935001"",""type"":""selected-interest""},{""id"":""6934997"",""type"":""selected-interest""},{""id"":""6934990"",""type"":""selected-interest""},{""id"":""6934987"",""type"":""selected-interest""},{""id"":""6934985"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067596","attendee","{""pitch"":""NeoSOFT is a CMMiL5 certified for Software Quality standards & process, ISO Certified, Microsoft Partners, Bing Certified Partners. We are leading Technology Outsourcing Company with a rich experience of over 25 years and 4000+ resources working full-time with us.\n\n"",""joined-at"":""2022-09-21T06:34:26.493Z"",""skip-networking"":false,""user-id"":""790608"",""bookmarked"":false}","{""user"":{""data"":{""id"":""790608"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6928082"",""type"":""selected-interest""},{""id"":""6928078"",""type"":""selected-interest""},{""id"":""6928075"",""type"":""selected-interest""},{""id"":""6928072"",""type"":""selected-interest""},{""id"":""6928063"",""type"":""selected-interest""},{""id"":""6928059"",""type"":""selected-interest""},{""id"":""6928055"",""type"":""selected-interest""},{""id"":""6928053"",""type"":""selected-interest""},{""id"":""6928051"",""type"":""selected-interest""},{""id"":""6928049"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067556","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T06:27:59.997Z"",""skip-networking"":false,""user-id"":""937655"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937655"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6927723"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1067391","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T05:49:16.595Z"",""skip-networking"":false,""user-id"":""937498"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937498"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6926709"",""type"":""selected-interest""},{""id"":""6926708"",""type"":""selected-interest""},{""id"":""6926702"",""type"":""selected-interest""},{""id"":""6926700"",""type"":""selected-interest""},{""id"":""6926699"",""type"":""selected-interest""},{""id"":""6926687"",""type"":""selected-interest""},{""id"":""6926685"",""type"":""selected-interest""},{""id"":""6926683"",""type"":""selected-interest""},{""id"":""6926680"",""type"":""selected-interest""},{""id"":""6926676"",""type"":""selected-interest""},{""id"":""6926674"",""type"":""selected-interest""},{""id"":""6926671"",""type"":""selected-interest""},{""id"":""6926663"",""type"":""selected-interest""},{""id"":""6926659"",""type"":""selected-interest""},{""id"":""6926655"",""type"":""selected-interest""},{""id"":""6926653"",""type"":""selected-interest""},{""id"":""6926652"",""type"":""selected-interest""},{""id"":""6926649"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066960","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T03:40:08.128Z"",""skip-networking"":false,""user-id"":""937076"",""bookmarked"":false}","{""user"":{""data"":{""id"":""937076"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6922719"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066760","attendee","{""pitch"":""Hi! I would like to meet new people at this event."",""joined-at"":""2022-09-21T03:00:09.637Z"",""skip-networking"":false,""user-id"":""936877"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936877"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6920990"",""type"":""selected-interest""},{""id"":""6920987"",""type"":""selected-interest""},{""id"":""6920975"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066650","attendee","{""pitch"":""I'm Jane, co-founder & CEO of Pawjourr (Upwork for pet business). We started in Jan 2020 and have offices in SG, ID & NYC. \n\nI'd be excited to speak to other founders, marketers, and VCs to talk about the future of work + marketplace."",""joined-at"":""2022-09-21T02:39:42.871Z"",""skip-networking"":false,""user-id"":""936757"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936757"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""12824"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6919959"",""type"":""selected-interest""},{""id"":""6919958"",""type"":""selected-interest""},{""id"":""6919951"",""type"":""selected-interest""},{""id"":""6919949"",""type"":""selected-interest""},{""id"":""6919944"",""type"":""selected-interest""},{""id"":""6919941"",""type"":""selected-interest""},{""id"":""6919925"",""type"":""selected-interest""},{""id"":""6919924"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
"1066225","attendee","{""pitch"":""Hi! I wish I could know about new startup and technology in South East Asia. I could gain my knowledge here and make a lot of new connection."",""joined-at"":""2022-09-21T01:40:16.083Z"",""skip-networking"":false,""user-id"":""936332"",""bookmarked"":false}","{""user"":{""data"":{""id"":""936332"",""type"":""user""}},""event"":{""data"":{""id"":""6280"",""type"":""event""}},""group"":{""data"":{""id"":""13032"",""type"":""attendee-group""}},""selected-interests"":{""data"":[{""id"":""6916920"",""type"":""selected-interest""},{""id"":""6916919"",""type"":""selected-interest""},{""id"":""6916918"",""type"":""selected-interest""},{""id"":""6916912"",""type"":""selected-interest""},{""id"":""6916911"",""type"":""selected-interest""},{""id"":""6916910"",""type"":""selected-interest""},{""id"":""6916897"",""type"":""selected-interest""},{""id"":""6916896"",""type"":""selected-interest""},{""id"":""6916895"",""type"":""selected-interest""},{""id"":""6916888"",""type"":""selected-interest""},{""id"":""6916887"",""type"":""selected-interest""},{""id"":""6916886"",""type"":""selected-interest""},{""id"":""6916879"",""type"":""selected-interest""},{""id"":""6916877"",""type"":""selected-interest""},{""id"":""6916876"",""type"":""selected-interest""},{""id"":""6916868"",""type"":""selected-interest""},{""id"":""6916867"",""type"":""selected-interest""},{""id"":""6916866"",""type"":""selected-interest""},{""id"":""6916856"",""type"":""selected-interest""},{""id"":""6916855"",""type"":""selected-interest""},{""id"":""6916854"",""type"":""selected-interest""},{""id"":""6916837"",""type"":""selected-interest""},{""id"":""6916836"",""type"":""selected-interest""},{""id"":""6916835"",""type"":""selected-interest""},{""id"":""6916818"",""type"":""selected-interest""},{""id"":""6916817"",""type"":""selected-interest""},{""id"":""6916816"",""type"":""selected-interest""},{""id"":""6916808"",""type"":""selected-interest""},{""id"":""6916807"",""type"":""selected-interest""},{""id"":""6916806"",""type"":""selected-interest""},{""id"":""6916797"",""type"":""selected-interest""},{""id"":""6916796"",""type"":""selected-interest""},{""id"":""6916795"",""type"":""selected-interest""},{""id"":""6916786"",""type"":""selected-interest""},{""id"":""6916785"",""type"":""selected-interest""},{""id"":""6916784"",""type"":""selected-interest""},{""id"":""6916774"",""type"":""selected-interest""},{""id"":""6916773"",""type"":""selected-interest""},{""id"":""6916772"",""type"":""selected-interest""},{""id"":""6916766"",""type"":""selected-interest""},{""id"":""6916765"",""type"":""selected-interest""},{""id"":""6916764"",""type"":""selected-interest""},{""id"":""6916757"",""type"":""selected-interest""},{""id"":""6916756"",""type"":""selected-interest""},{""id"":""6916755"",""type"":""selected-interest""},{""id"":""6916750"",""type"":""selected-interest""},{""id"":""6916749"",""type"":""selected-interest""},{""id"":""6916748"",""type"":""selected-interest""},{""id"":""6916720"",""type"":""selected-interest""},{""id"":""6916719"",""type"":""selected-interest""},{""id"":""6916718"",""type"":""selected-interest""},{""id"":""6916704"",""type"":""selected-interest""},{""id"":""6916703"",""type"":""selected-interest""},{""id"":""6916702"",""type"":""selected-interest""},{""id"":""6916691"",""type"":""selected-interest""},{""id"":""6916690"",""type"":""selected-interest""},{""id"":""6916689"",""type"":""selected-interest""},{""id"":""6916678"",""type"":""selected-interest""},{""id"":""6916677"",""type"":""selected-interest""},{""id"":""6916676"",""type"":""selected-interest""},{""id"":""6916671"",""type"":""selected-interest""},{""id"":""6916670"",""type"":""selected-interest""},{""id"":""6916669"",""type"":""selected-interest""},{""id"":""6916657"",""type"":""selected-interest""},{""id"":""6916656"",""type"":""selected-interest""},{""id"":""6916655"",""type"":""selected-interest""},{""id"":""6916642"",""type"":""selected-interest""},{""id"":""6916641"",""type"":""selected-interest""},{""id"":""6916640"",""type"":""selected-interest""},{""id"":""6916626"",""type"":""selected-interest""},{""id"":""6916625"",""type"":""selected-interest""},{""id"":""6916624"",""type"":""selected-interest""},{""id"":""6916615"",""type"":""selected-interest""},{""id"":""6916611"",""type"":""selected-interest""},{""id"":""6916585"",""type"":""selected-interest""},{""id"":""6916582"",""type"":""selected-interest""},{""id"":""6916579"",""type"":""selected-interest""},{""id"":""6916574"",""type"":""selected-interest""},{""id"":""6916563"",""type"":""selected-interest""},{""id"":""6916554"",""type"":""selected-interest""},{""id"":""6916547"",""type"":""selected-interest""},{""id"":""6916540"",""type"":""selected-interest""},{""id"":""6916534"",""type"":""selected-interest""},{""id"":""6916528"",""type"":""selected-interest""},{""id"":""6916502"",""type"":""selected-interest""},{""id"":""6916493"",""type"":""selected-interest""},{""id"":""6916487"",""type"":""selected-interest""},{""id"":""6916476"",""type"":""selected-interest""},{""id"":""6916468"",""type"":""selected-interest""},{""id"":""6916457"",""type"":""selected-interest""},{""id"":""6916443"",""type"":""selected-interest""},{""id"":""6916440"",""type"":""selected-interest""},{""id"":""6916434"",""type"":""selected-interest""},{""id"":""6916426"",""type"":""selected-interest""},{""id"":""6916425"",""type"":""selected-interest""},{""id"":""6916422"",""type"":""selected-interest""},{""id"":""6916418"",""type"":""selected-interest""},{""id"":""6916408"",""type"":""selected-interest""},{""id"":""6916407"",""type"":""selected-interest""},{""id"":""6916406"",""type"":""selected-interest""},{""id"":""6916395"",""type"":""selected-interest""},{""id"":""6916394"",""type"":""selected-interest""},{""id"":""6916393"",""type"":""selected-interest""},{""id"":""6916388"",""type"":""selected-interest""},{""id"":""6916387"",""type"":""selected-interest""},{""id"":""6916386"",""type"":""selected-interest""},{""id"":""6916379"",""type"":""selected-interest""},{""id"":""6916378"",""type"":""selected-interest""},{""id"":""6916376"",""type"":""selected-interest""},{""id"":""6916250"",""type"":""selected-interest""},{""id"":""6916249"",""type"":""selected-interest""},{""id"":""6916248"",""type"":""selected-interest""},{""id"":""6916239"",""type"":""selected-interest""},{""id"":""6916238"",""type"":""selected-interest""},{""id"":""6916237"",""type"":""selected-interest""},{""id"":""6916231"",""type"":""selected-interest""},{""id"":""6916230"",""type"":""selected-interest""},{""id"":""6916229"",""type"":""selected-interest""},{""id"":""6916225"",""type"":""selected-interest""},{""id"":""6916224"",""type"":""selected-interest""},{""id"":""6916223"",""type"":""selected-interest""},{""id"":""6916219"",""type"":""selected-interest""},{""id"":""6916218"",""type"":""selected-interest""},{""id"":""6916217"",""type"":""selected-interest""},{""id"":""6916215"",""type"":""selected-interest""},{""id"":""6916214"",""type"":""selected-interest""},{""id"":""6916213"",""type"":""selected-interest""}]},""sponsors"":{""data"":[]},""selected-sponsor"":{""data"":null}}",
